[Header]
TITLE,H20250604(P250415 HPHT 475C 6GPa 3.5h YBCO7).dat
BYAPP,HeatCapacity,3.9.11,1.7
INFO,8.45,MASS:Sample Mass (mg)
INFO,0.05,MASSERR:Sample Mass Error (mg)
INFO,666.22,MOLWGHT:Formula Weight (g/mole)
INFO,13,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.11 Build 2,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (mJ/mole-K),Samp HC Err (mJ/mole-K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (mJ/mole-K/K),Addenda Offset HC (µJ/K)
20762868.11,,5905,87.0108,86.883,-0.696,9.3E-6,86.403278,0.8558526,118681.42,720.4,1409.0485,1.803,2914.344,2.038,0.24659828,38.576246,0.20256358,97.917542,433.93646,1.954,1,,,,7.5978554E-5,75.877018,7465.5264,1373.5754,0
20763165.03,,5905,87.0021,86.8593,-0.696,9.3E-6,86.407321,0.86378031,118504.28,722.7,1409.1471,1.803,2912.1959,2.221,0.091846731,38.387458,0.18999511,98.036202,434.35697,1.987,1,,,,7.6270041E-5,77.152491,7466.2251,1371.4611,0
20763683.55,,5905,88.0048,87.8707,-0.696,9.4E-6,87.394843,0.85888413,119778.07,750.9,1441.5637,1.746,2960.7686,3.146,0.023697559,38.328498,0.17591889,98.178547,436.42168,2.174,1,,,,7.7626253E-5,76.774916,7637.8586,1370.5394,0
20763977.84,,5905,88.0026,87.851,-0.696,9.4E-6,87.391405,0.8661469,120042.87,728.5,1441.5359,1.746,2964.0994,2.049,0.145864,38.932275,0.1992051,97.971237,435.80505,1.978,1,,,,7.6552899E-5,76.656996,7637.2576,1373.6233,0
20764277.14,,5905,88.0084,87.8389,-0.696,9.4E-6,87.390515,0.87320394,119883.21,732,1441.4336,1.746,2961.972,2.289,0.051644991,38.716335,0.19342409,98.018778,436.16193,2.021,1,,,,7.6914024E-5,77.864551,7637.1022,1371.8103,0
20764801.75,,5905,89.0083,88.8412,-0.696,9.3E-6,88.3835,0.86840519,120808.74,768.3,1474.5241,1.691,3006.8015,3.57,0.025855357,38.49029,0.16704309,98.27768,439.00467,2.273,1,,,,7.8475531E-5,77.43267,7811.643,1366.8699,0
20765096.91,,5905,88.9971,88.8299,-0.696,9.4E-6,88.373189,0.87430589,120988.35,731.6,1474.2778,1.691,3008.8333,1.913,0.21508975,39.210247,0.20265523,97.951946,438.54512,1.975,1,,,,7.7155418E-5,76.980581,7809.8205,1369.0617,0
20765396.42,,5905,88.9965,88.8154,-0.696,9.4E-6,88.375221,0.88313806,121006.68,734.8,1474.3349,1.691,3009.1229,2.091,0.075464997,39.152721,0.20411263,97.934352,438.51355,2.007,1,,,,7.7279969E-5,78.420493,7810.1797,1369.2376,0
20765962.02,,5905,90.0077,89.813,-0.696,9.4E-6,89.367093,0.88183699,121786.74,761.7,1507.9656,1.642,3052.6474,3.129,0.013356262,39.066848,0.18676931,98.104966,441.64782,2.216,1,,,,7.8527414E-5,78.305441,7986.4773,1362.7694,0
20766261.13,,5905,90.0074,89.7882,-0.696,9.3E-6,89.363307,0.88736087,121858.33,738.7,1507.8933,1.643,3053.4831,2.037,0.073132889,39.405948,0.20260826,97.963317,441.46555,2.02,1,,,,7.7902771E-5,78.133697,7985.8006,1363.6282,0
20766561.13,,5905,90.0002,89.7832,-0.696,9.4E-6,89.360224,0.89116685,121670.77,741.6,1507.78,1.643,3050.991,2.257,0.051831675,39.20582,0.19393096,98.03993,441.87896,2.059,1,,,,7.8219878E-5,78.811897,7985.2496,1361.5764,0
20767127.3,,5905,91.0079,90.7852,-0.696,9.4E-6,90.359912,0.88705507,122337.19,776.7,1542.2502,1.6,3093.9137,3.571,0.030998888,38.89882,0.16274344,98.340194,445.2848,2.32,1,,,,7.9876552E-5,78.411641,8164.9138,1353.8878,0
20767426.42,,5905,91.0025,90.7843,-0.696,9.4E-6,90.345953,0.89146522,122853.58,742.8,1541.9324,1.6,3100.1456,1.935,0.11898904,39.83062,0.21293391,97.883749,444.02953,2.023,1,,,,7.8260642E-5,77.797639,8162.3912,1359.8128,0
20767731.78,,5905,91.0052,90.7683,-0.696,9.3E-6,90.351597,0.9038339,122694.16,743.4,1542.0769,1.6,3098.2681,2.03,0.085902965,39.694716,0.20718195,97.933406,444.42314,2.041,1,,,,7.8470124E-5,79.66124,8163.4111,1357.9634,0
20768342.89,,5905,92.0086,91.7704,-0.696,9.4E-6,91.346491,0.90171211,123680.73,763.3,1576.9883,1.56,3145.6926,2.753,0.022096791,39.708472,0.19381047,98.066487,447.03407,2.194,1,,,,7.9610024E-5,79.389432,8344.1814,1353.9735,0
20768647.11,,5905,92.0094,91.7506,-0.696,9.3E-6,91.343923,0.90837513,123643.43,748.4,1576.958,1.56,3145.1892,2.002,0.082997136,39.996863,0.2107702,97.914048,447.10753,2.058,1,,,,7.9054608E-5,79.416944,8343.7122,1353.6032,0
20768953.66,,5905,92.0003,91.7319,-0.696,9.4E-6,91.339749,0.91126809,123490.57,750,1576.7524,1.56,3143.0449,2.142,0.05959329,39.76743,0.19960317,98.012209,447.43987,2.083,1,,,,7.9435741E-5,79.993726,8342.9498,1351.9916,0
20769565.92,,5905,93.0049,92.7419,-0.696,9.4E-6,92.340464,0.90681369,124575.75,782.3,1612.4037,1.524,3192.46,3.322,0.025575387,39.690697,0.17987586,98.203542,449.81796,2.322,1,,,,8.0795537E-5,79.53486,8526.7613,1349.0917,0
20769869.64,,5905,93.0079,92.7328,-0.696,9.3E-6,92.332484,0.91361847,124818.77,753.5,1612.2263,1.524,3195.3649,1.893,0.14780948,40.358919,0.21764239,97.866003,449.21636,2.06,1,,,,7.959979E-5,79.381394,8525.2877,1351.8403,0
20770177.66,,5905,93.0024,92.722,-0.696,9.4E-6,92.334296,0.92221862,124862.96,756.4,1612.2703,1.524,3195.9693,2.055,0.090523733,40.291642,0.21068326,97.930116,449.12296,2.09,1,,,,7.9734754E-5,80.717837,8525.6221,1352.2923,0
20770792.59,,5905,94.0133,93.733,-0.696,9.4E-6,93.337099,0.92005154,126195.14,785.2,1648.4502,1.49,3249.046,3.079,0.017713882,40.345892,0.2018646,98.018493,450.89916,2.3,1,,,,8.0926872E-5,80.583284,8711.8141,1352.0363,0
20771101.38,,5905,94.0116,93.706,-0.696,9.4E-6,93.333317,0.92696399,126138.53,765.4,1648.36,1.49,3248.2378,2.15,0.067017507,40.547416,0.20739933,97.974733,451.01215,2.13,1,,,,8.0513416E-5,80.691783,8711.108,1351.4845,0
20771411.09,,5905,93.996,93.7017,-0.696,9.3E-6,93.325669,0.92890227,126058.05,769.2,1648.0314,1.491,3246.8884,2.383,0.049111487,40.401674,0.20355059,98.004834,451.16184,2.173,1,,,,8.0763935E-5,81.094831,8709.6804,1350.7329,0
20772028.42,,5905,94.9989,94.7026,-0.696,9.3E-6,94.329855,0.92451709,127522.59,809.2,1684.6989,1.46,3302.1314,3.708,0.01940207,40.358669,0.18709738,98.162501,452.5982,2.438,1,,,,8.2188804E-5,80.803347,8898.1216,1351.8794,0
20772337.39,,5905,95.0057,94.6954,-0.696,9.3E-6,94.320484,0.93186057,127726.72,771.2,1684.463,1.46,3304.4846,1.947,0.15532855,40.989866,0.22175697,97.859047,452.07935,2.116,1,,,,8.1043334E-5,80.717338,8896.3537,1354.178,0
20772649.13,,5905,95.0058,94.6773,-0.696,9.3E-6,94.322331,0.94059504,127547.73,769.2,1684.5156,1.46,3302.267,1.883,0.17329021,40.942181,0.2203479,97.870024,452.50368,2.104,1,,,,8.108041E-5,81.979732,8896.7021,1352.2539,0
20773272.42,,5905,96.0128,95.694,-0.696,9.4E-6,95.323291,0.93804921,129262.61,801.7,1721.4296,1.431,3360.9316,3.048,0.021624543,41.02943,0.20720708,97.99976,453.30198,2.341,1,,,,8.2315026E-5,81.884361,9086.5298,1356.0443,0
20773586.27,,5905,96.0066,95.6606,-0.696,9.4E-6,95.319821,0.94482447,129256.15,784.2,1721.2971,1.432,3360.7172,2.197,0.064927841,41.168069,0.21086872,97.971567,453.30047,2.185,1,,,,8.2038362E-5,82.058861,9085.8682,1356.0259,0
20773901.22,,5905,95.9986,95.6634,-0.696,9.4E-6,95.310288,0.94635314,129187.92,782.9,1720.9444,1.432,3359.4991,2.144,0.073371954,41.116513,0.20985112,97.97874,453.41362,2.175,1,,,,8.2109855E-5,82.336138,9084.0509,1355.4457,0
20774565.53,,5905,97.0066,96.6723,-0.696,9.4E-6,96.308098,0.94431874,130881.9,815.8,1758.1712,1.405,3418.2115,3.252,0.019158662,41.25411,0.19958557,98.082713,454.20449,2.402,1,,,,8.3241344E-5,82.233027,9275.2498,1358.9916,0
20774879.72,,5905,97.0076,96.648,-0.696,9.4E-6,96.303283,0.95270714,130962.18,789.7,1758.0725,1.405,3419.1311,1.927,0.12476805,41.63714,0.21998499,97.908139,453.9953,2.159,1,,,,8.253363E-5,82.508221,9274.3224,1359.8932,0
20775196.39,,5905,97.0027,96.6393,-0.696,9.4E-6,96.303449,0.95782959,130794.64,789.5,1758.0488,1.405,3416.9824,1.981,0.097190839,41.568448,0.22092843,97.895784,454.38533,2.169,1,,,,8.2620047E-5,83.274281,9274.3542,1358.1512,0
20775827.05,,5905,98.0214,97.6593,-0.696,9.4E-6,97.312231,0.95767501,132238.26,805.1,1796.1966,1.382,3473.4403,2.404,0.04070637,41.868668,0.2154658,97.961362,455.76884,2.27,1,,,,8.3365023E-5,83.136897,9469.6703,1358.9069,0
20776145.84,,5905,98.0113,97.6289,-0.696,9.3E-6,97.305311,0.96553517,132189.38,805,1795.9525,1.382,3472.5762,2.414,0.050584584,41.768039,0.21065926,98.001598,455.85028,2.272,1,,,,8.3536775E-5,83.737336,9468.3235,1358.5012,0
20776464.33,,5905,97.997,97.6281,-0.696,9.4E-6,97.293048,0.9644887,132284.77,801.8,1795.5021,1.383,3473.3357,2.203,0.057695918,41.895117,0.22231723,97.898604,455.57074,2.233,1,,,,8.3322989E-5,83.536079,9465.9372,1359.6528,0
20777138.95,,5905,99.0074,98.6368,-0.696,9.3E-6,98.297883,0.96533443,133516.31,832.9,1833.9943,1.366,3527.4481,3.345,0.022706225,41.848549,0.20004955,98.104283,457.39014,2.467,1,,,,8.4668019E-5,83.790233,9662.4739,1358.2826,0
20777458.64,,5905,99.0086,98.6215,-0.696,9.3E-6,98.292606,0.97184526,133600.83,803.1,1833.8826,1.366,3528.4085,1.792,0.23076674,42.331593,0.22831071,97.863968,457.1683,2.181,1,,,,8.3773549E-5,83.697097,9661.4363,1359.2155,0
20777780.3,,5905,99.0015,98.6122,-0.696,9.4E-6,98.293691,0.97812162,133774.24,808.5,1833.9014,1.366,3530.6267,2.087,0.083057878,42.338533,0.22515717,97.89356,456.7689,2.236,1,,,,8.3807026E-5,84.663186,9661.6498,1360.9647,0
20778417.42,,5905,100.02,99.6456,-0.696,9.1E-6,99.307344,0.97803824,134717.59,828.3,1873.3175,1.357,3582.0079,2.855,0.050812272,42.218911,0.19424543,98.173987,459.26353,2.402,1,,,,8.5204437E-5,84.677066,9861.9485,1356.5723,0
20778739.34,,5905,100.016,99.5969,-0.696,9.3E-6,99.295395,0.98058994,135561.65,824.9,1872.9198,1.357,3592.3158,2.439,0.048319565,42.642434,0.221058,97.945584,457.23602,2.325,1,,,,8.4649665E-5,84.437821,9859.5756,1365.236,0
20779064.41,,5905,99.9994,99.6033,-0.696,9.4E-6,99.289039,0.98806321,135035.61,814.8,1872.6525,1.357,3585.3764,2.027,0.15020268,42.626923,0.2211138,97.944075,458.43472,2.249,1,,,,8.4515606E-5,85.284868,9858.3133,1360.0254,0
20779822.72,,5905,100.005,99.6079,-0.696,9.3E-6,99.318754,1.0192964,133960.02,804.6,1873.7563,1.357,3572.8379,1.751,0.82171731,42.245515,0.20684145,98.057598,461.09498,2.197,1,,,,8.4953933E-5,89.083192,9864.2148,1348.7888,0
20780538.28,,5905,103.207,102.841,-0.696,9.3E-6,102.48171,0.98985126,139718.5,856.8,2001.2793,1.376,3773.3986,2.852,0.031516891,43.315101,0.21950991,97.988141,462.02144,2.481,1,,,,8.7511592E-5,84.491029,10502.502,1363.3505,0
20781348.81,,5905,106.412,105.97,-0.696,9.4E-6,105.6582,1.0181378,144592.39,906.1,2132.255,1.473,3966.1923,3.783,0.025244517,44.037046,0.21310905,98.074604,464.67586,2.737,1,,,,9.0444791E-5,86.630202,11163.656,1368.4918,0
20782079.83,,5905,109.606,109.227,-0.696,9.4E-6,108.89969,1.0461,148996.19,912.3,2268.8672,1.618,4158.6601,2.975,0.10287514,45.065771,0.21234857,98.120291,468.31314,2.672,1,,,,9.2646587E-5,88.074093,11859.142,1368.1967,0
20782822.63,,5905,112.807,112.394,-0.696,9.4E-6,112.07958,1.0747432,153364.14,983.7,2409.8569,1.578,4355.0507,4.817,0.042022856,45.59271,0.19543973,98.283419,471.359,3.11,1,,,,9.5855034E-5,90.131543,12561.831,1368.3505,0
20783474.33,,5905,116.013,115.665,-0.696,9.1E-6,115.32051,1.0974078,157843.32,1030,2554.6834,1.555,4556.6888,5.512,0.0467998,46.238114,0.17525795,98.475582,473.99301,3.339,1,,,,9.8843932E-5,91.185421,13298.821,1368.7358,0
20784131.52,,5905,119.219,118.819,-0.696,9.3E-6,118.50406,1.1244088,161582.77,1054,2695.337,1.639,4744.7717,5.633,0.050883625,46.858983,0.18246406,98.428615,477.80032,3.46,1,,,,0.00010155917,92.476228,14043.211,1363.521,0
20784790.48,,5905,122.412,122.128,-0.696,9.4E-6,121.72145,1.1513331,167914.11,1073,2841.9494,1.842,4971.6877,5.132,0.019586774,48.598234,0.23100581,98.082286,474.93856,3.47,1,,,,0.00010267062,93.717967,14816.111,1379.4949,0
20785463.67,,5905,125.61,125.32,-0.696,9.3E-6,124.91029,1.1953107,171372.75,1066,2991.7427,2.181,5165.3486,4.151,0.03585157,49.347848,0.2453836,97.98624,478.65362,3.378,1,,,,0.00010505505,97.196469,15602.581,1371.9666,0
20786140.89,,5905,128.799,128.607,-0.696,9.4E-6,128.12205,1.225601,175245.34,1081,3144.7285,2.59,5367.4524,3.879,0.032255757,50.392282,0.27126643,97.813051,481.05376,3.429,1,,,,0.000106924,98.695696,16415.259,1367.8,0
20786824.06,,5905,132.015,131.786,-0.696,9.3E-6,131.2967,1.2584047,178961.44,1099,3295.1991,2.983,5565.0562,3.728,0.063871941,51.023209,0.28520727,97.720598,483.33944,3.503,1,,,,0.00010949475,100.78456,17238.824,1363.0307,0
20787514.73,,5905,135.21,135.077,-0.696,9.3E-6,134.50387,1.2916287,182579.41,1118,3444.0276,3.296,5759.7732,3.63,0.32007307,52.325183,0.33314836,97.39806,485.63263,3.592,1,,,,0.00011055491,102.04642,18091.292,1357.4287,0
20788215.36,,5905,138.406,138.263,-0.696,9.4E-6,137.66941,1.3289864,186378.62,1140,3587.5135,3.502,5951.4463,3.643,1.0385614,52.583769,0.30046832,97.651712,486.9314,3.706,1,,,,0.00011361217,104.65037,18952.867,1353.8128,0
20788920.81,,5905,141.604,141.521,-0.696,9.4E-6,140.8467,1.3547831,190474.58,1168,3730.1487,3.67,6146.0327,3.897,0.35145321,53.64011,0.35281042,97.294325,487.09512,3.878,1,,,,0.00011507465,105.16754,19837.792,1352.3539,0
20789629.78,,5905,144.801,144.76,-0.696,9.4E-6,144.07486,1.3954569,192406.09,1192,3874.3398,3.863,6314.722,4.498,0.091549325,53.933496,0.32105945,97.532682,492.95062,4.115,1,,,,0.00011752851,107.28022,20757.565,1335.4591,0
20790345.56,,5905,148.006,148.006,-0.696,9.3E-6,147.23639,1.4220021,196553.11,1211,4016.0843,4.138,6509.0653,4.285,8.5037045,54.981527,0.38949195,97.064184,492.18598,4.196,1,,,,0.00011891543,107.86699,21678.556,1334.9492,0
